User,AllocNodes,AllocCPUS,Elapsed,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
rbarret8,1,1,06:47:10,
oakif,0,36,00:00:00,
oakif,0,12,00:00:00,
oakif,0,10,00:00:00,
oakif,0,8,00:00:00,
oakif,0,6,00:00:00,
oakif,1,4,00:00:00,
oakif,1,4,00:00:00,
oakif,1,4,00:32:35,
oakif,1,4,00:00:44,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:51,
,1,1,00:00:51,
oakif,1,1,00:00:51,
,1,1,00:00:51,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:34,
,1,1,00:00:34,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:34,
,1,1,00:00:34,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:36,
,1,1,00:00:36,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:35,
,1,1,00:00:35,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:27,
oakif,1,1,00:00:21,
oakif,1,1,00:00:30,
oakif,1,1,00:00:26,
oakif,1,1,00:00:20,
oakif,1,1,00:00:20,
oakif,1,1,00:00:21,
oakif,1,1,00:00:21,
oakif,1,1,00:00:24,
oakif,1,1,00:00:27,
oakif,1,1,00:00:45,
oakif,1,1,00:00:30,
oakif,1,1,00:01:26,
oakif,1,1,00:00:26,
oakif,1,1,00:02:05,
oakif,1,1,00:00:22,
oakif,1,1,00:00:22,
oakif,1,1,00:00:23,
oakif,1,1,00:00:20,
oakif,1,1,00:00:30,
oakif,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:32,
,1,1,00:00:32,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,0,48,00:00:00,
oakif,0,40,00:00:00,
oakif,1,36,00:19:15,
oakif,1,36,00:05:25,
mchakra2,1,1,08:00:14,
,1,1,08:00:14,
hgandhi,1,24,04:06:13,
oakif,1,1,00:00:28,
mgholiza,1,1,00:02:34,
mchakra2,1,1,02:18:07,
mgholiza,1,1,00:02:06,
rbarret8,1,1,01:54:00,
sjakymiw,1,1,00:19:09,
mgholiza,1,1,00:53:27,
damirkul,4,128,00:00:05,
,1,32,00:00:05,
,3,6,00:00:03,
rbarret8,0,1,00:00:00,
rbarret8,0,1,00:00:00,
rbarret8,0,1,00:00:00,
mchakra2,0,1,00:00:00,
rbarret8,0,1,00:00:00,
rbarret8,0,1,00:00:00,
rbarret8,0,1,00:00:00,
rbarret8,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:33,
,1,1,00:00:33,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:23,
,1,1,00:00:23,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:11,
,1,1,00:00:11,
oakif,1,1,00:00:09,
,1,1,00:00:09,
oakif,1,1,00:00:08,
,1,1,00:00:08,
oakif,1,1,00:00:07,
,1,1,00:00:07,
oakif,0,1,00:00:00,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:31,
,1,1,00:00:31,
oakif,1,1,00:00:30,
,1,1,00:00:30,
oakif,1,1,00:00:24,
,1,1,00:00:25,
oakif,1,1,00:00:23,
,1,1,00:00:24,
oakif,1,1,00:00:23,
,1,1,00:00:24,
oakif,1,1,00:00:22,
,1,1,00:00:23,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,0,37,00:00:00,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,36,00:00:04,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,36,00:00:02,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,36,00:05:51,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:24,
,1,1,00:00:24,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:29,
,1,1,00:00:29,
oakif,1,1,00:00:25,
,1,1,00:00:25,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,1,00:00:28,
,1,1,00:00:28,
oakif,1,1,00:00:26,
,1,1,00:00:26,
oakif,1,1,00:00:27,
,1,1,00:00:27,
oakif,1,36,00:09:53,
rbarret8,1,1,00:00:27,
oakif,1,1,00:00:17,
mchakra2,1,1,05:11:06,
damirkul,4,128,00:00:19,
,1,32,00:00:19,
,3,6,00:00:17,
hgandhi,1,24,02:36:51,
damirkul,4,128,2-20:35:20,
,1,32,2-20:35:20,
,3,6,2-20:39:00,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
oakif,1,1,00:00:20,
mchakra2,1,1,01:31:39,
mchakra2,1,1,00:20:08,
mchakra2,1,1,12:00:09,
mgholiza,1,1,01:02:28,
,1,1,01:02:28,
,1,1,00:00:00,
mgholiza,1,1,00:04:12,
,1,1,00:04:13,
,1,1,00:00:00,
mgholiza,1,1,00:25:37,
,1,1,00:25:37,
,1,1,00:00:01,
mgholiza,1,1,00:01:40,
,1,1,00:01:40,
,1,1,00:00:00,
mgholiza,1,1,00:02:02,
,1,1,00:02:02,
,1,1,00:00:00,
mgholiza,0,6,00:00:00,
mgholiza,1,2,00:00:04,
,1,2,00:00:04,
rbarret8,1,1,02:37:54,
hgandhi,0,6,00:00:00,
hgandhi,1,1,02:00:25,
mgholiza,1,2,00:00:05,
,1,2,00:00:05,
oakif,1,4,00:00:00,
oakif,1,4,00:00:09,
oakif,0,8,00:00:00,
oakif,0,4,00:00:00,
mchakra2,0,1,00:00:00,
mchakra2,0,1,00:00:00,
mgholiza,0,1,00:00:00,
mchakra2,0,1,00:00:00,
rbarret8,1,1,04:29:10,
hgandhi,1,1,00:00:10,
mgholiza,1,2,00:00:03,
,1,2,00:00:03,
hgandhi,1,1,02:00:17,
mgholiza,1,2,00:00:02,
,1,2,00:00:02,
mgholiza,1,2,00:00:03,
,1,2,00:00:03,
oakif,1,1,00:00:00,
oakif,1,1,00:00:15,
oakif,1,1,00:00:16,
oakif,1,1,00:00:14,
oakif,1,1,00:00:15,
oakif,1,1,00:00:15,
mgholiza,1,2,00:00:03,
,1,2,00:00:03,
oakif,1,1,00:00:28,
mgholiza,1,2,00:00:03,
,1,2,00:00:03,
oakif,1,1,00:00:26,
mgholiza,1,2,00:00:01,
,1,2,00:00:01,
oakif,1,4,00:00:03,
oakif,1,4,00:00:01,
oakif,1,4,00:00:02,
mgholiza,1,2,00:00:03,
,1,2,00:00:03,
